gene	length	chrom	start	end	tss	scaling_factor
CG44253	545	2R	23058248	23058793	23058383	0.0018348623853211
CG44257	543	3R	17265278	17265821	17265477	0.00184162062615101
CG44259	548	3R	17253581	17254129	17254070	0.00182481751824818
CG44261	475	3R	9407694	9408169	9408144	0.00210526315789474
CG44270	767	2L	20531066	20531833	20531178	0.00130378096479791
CG44271	493	2L	6747421	6747914	6747842	0.00202839756592292
CG44286	3495	2R	9138486	9141981	9141715	0.000286123032904149
CG44290	2073	3R	27438871	27440944	27440904	0.000482392667631452
CG44296	526	2R	10050348	10050874	10050472	0.00190114068441065
CG44303	457	X	6686963	6687420	6687364	0.00218818380743982
CG44314	3603	2R	12052944	12056547	12052977	0.000277546489036914
CG44325	8181	X	9070318	9078499	9078377	0.000122234445666789
CG44329	704	X	5812273	5812977	5812883	0.00142045454545455
CG4433	3069	3R	20018269	20021338	20020881	0.000325839035516455
CG44335	862	3R	7325597	7326459	7325853	0.00116009280742459
CG4434	1972	3R	23288217	23290189	23290097	0.00050709939148073
CG44341	1000	2R	13103895	13104895	13104147	0.001
CG44355	1156	3L	12310805	12311961	12311048	0.000865051903114187
CG44362	323	3L	11397542	11397865	11397543	0.00309597523219814
CG4438	989	2L	9396999	9397988	9397745	0.00101112234580384
CG44385	1072	X	11131340	11132412	11132322	0.000932835820895522
CG44388	174	2R	17187504	17187678	17187670	0.00574712643678161
CG4440	596	2L	16329925	16330521	16330009	0.00167785234899329
CG44403	1396	2R	17616499	17617895	17617712	0.000716332378223496
CG44405	1932	2L	16340392	16342324	16342242	0.0005175983436853
CG44406	434	2L	16981867	16982301	16982300	0.00230414746543779
CG44422	83404	X	11219379	11302783	11302648	1.19898326219366e-05
CG44426	582	X	20978286	20978868	20978379	0.00171821305841924
CG44428	593	X	13529656	13530249	13530103	0.00168634064080944
CG44433	2545	2R	18684230	18686775	18686615	0.000392927308447937
CG44434	5518	2R	18678680	18684198	18684064	0.000181225081551287
CG44435	5518	2R	18678680	18684198	18681095	0.000181225081551287
CG44437	1092	X	13201170	13202262	13202130	0.000915750915750916
CG44438	1199	2R	5879196	5880395	5879647	0.000834028356964137
CG44439	499	2R	8249096	8249595	8249331	0.00200400801603206
CG4447	890	3L	9364350	9365240	9364418	0.00112359550561798
CG44475	407	2L	15882783	15883190	15883172	0.00245700245700246
CG44476	349	2L	18112830	18113179	18113134	0.00286532951289398
CG44477	613	2L	11663259	11663872	11663312	0.00163132137030995
CG4452	2923	3L	9367377	9370300	9367526	0.000342114266164899
CG44521	698	3L	5713331	5714029	5713433	0.00143266475644699
CG44532	1061	X	9162092	9163153	9162476	0.000942507068803016
CG4455	1605	2L	16352934	16354539	16353096	0.000623052959501558
CG4456	2242	3L	9372722	9374964	9372976	0.000446030330062444
CG44569	1173	2R	19842495	19843668	19843194	0.000852514919011083
CG44574	604	2L	5883741	5884345	5883783	0.00165562913907285
CG4459	2322	3R	19926322	19928644	19928594	0.000430663221360896
CG4461	863	3L	9375430	9376293	9375485	0.00115874855156431
CG4462	3627	3R	19921744	19925371	19923937	0.000275709953129308
CG44622	850	2R	19953795	19954645	19953892	0.00117647058823529
CG44623	809	2R	19956195	19957004	19956277	0.00123609394313968
CG44624	350	2R	20234995	20235345	20235087	0.00285714285714286
CG44625	400	2R	20235545	20235945	20235615	0.0025
CG4465	1971	3R	19915868	19917839	19917777	0.000507356671740233
CG4467	21176	3R	23227727	23248903	23245407	4.72232716282584e-05
CG4476	3376	3L	9211880	9215256	9212669	0.000296208530805687
CG4477	1113	3L	9250225	9251338	9250257	0.000898472596585804
CG44774	16427	X	4921678	4938105	4929600	6.0875388080599e-05
CG4480	1651	2L	14870371	14872022	14871956	0.000605693519079346
CG44812	420	2R	24350969	24351389	24351352	0.00238095238095238
CG44815	397	X	9445815	9446212	9446173	0.00251889168765743
CG4483	1498	3L	9235150	9236648	9236605	0.000667556742323097
CG44836	9323	3L	16390952	16400275	16391478	0.000107261611069398
CG44837	88227	3L	11850645	11938872	11863161	1.13343987668174e-05
CG44838	14425	3L	9461050	9475475	9463445	6.93240901213172e-05
CG44869	432	2L	15417929	15418361	15418238	0.00231481481481481
CG4495	3295	2L	7182234	7185529	7182348	0.000303490136570561
CG44954	3280	3R	30618626	30621906	30619072	0.000304878048780488
CG44956	699	3R	12341674	12342373	12341692	0.00143061516452074
CG4496	4549	2L	7185461	7190010	7187635	0.00021982853374368
CG4497	4157	2L	7190431	7194588	7193362	0.000240558094779889
CG45002	97663	X	16969069	17066732	17049438	1.0239292260119e-05
CG45011	411	2L	11834086	11834497	11834140	0.0024330900243309
CG45012	266	2L	11834608	11834874	11834658	0.0037593984962406
CG4502	9356	2L	7194908	7204264	7196673	0.000106883283454468
CG45049	5395	3R	22726967	22732362	22729235	0.000185356811862836
CG45050	22778	3R	9340216	9362994	9357247	4.39020107120906e-05
CG45057	4682	3L	16354746	16359428	16356028	0.000213583938487826
CG45060	500	X	9868068	9868568	9868415	0.002
CG45061	604	X	9871098	9871702	9871563	0.00165562913907285
CG45062	3319	2R	22472995	22476314	22476223	0.000301295570955107
CG45063	910	2R	22476385	22477295	22477269	0.0010989010989011
CG45064	7216	X	14875370	14882586	14878519	0.000138580931263858
CG45065	7216	X	14875370	14882586	14877660	0.000138580931263858
CG45066	1099	3L	3110128	3111227	3111118	0.000909918107370337
CG45067	3234	3L	3111233	3114467	3114442	0.000309214594928881
CG45068	3425	2R	24411870	24415295	24411964	0.000291970802919708
CG45069	3425	2R	24411870	24415295	24414779	0.000291970802919708
CG45071	4848	3L	15105882	15110730	15108806	0.000206270627062706
CG45072	1240	3R	30122023	30123263	30123077	0.000806451612903226
CG45073	934	3R	30123801	30124735	30124734	0.00107066381156317
CG45075	5086	2L	6091412	6096498	6091570	0.000196618167518679
CG45076	9373	3R	10768001	10777374	10777250	0.000106689427077777
CG45078	4035	3R	10773339	10777374	10777250	0.000247831474597274
CG45079	309	3R	17124477	17124786	17124490	0.00323624595469256
CG45080	279	3R	13318991	13319270	13319242	0.003584229390681
CG45081	777	3L	19266061	19266838	19266080	0.00128700128700129
CG45084	6710	2L	16042047	16048757	16043088	0.00014903129657228
CG45085	5426	2R	9186670	9192096	9191747	0.000184297825285662
CG45086	7080	2R	12612740	12619820	12612881	0.000141242937853107
CG45087	2649	2R	18536767	18539416	18536794	0.000377500943752359
CG45088	12753	2R	13580586	13593339	13591771	7.84129224496197e-05
CG45089	745	X	7893053	7893798	7893485	0.00134228187919463
CG45092	16197	2R	6699695	6715892	6705830	6.17398283632772e-05
CG45093	45618	2R	7737019	7782637	7739924	2.19211714674032e-05
CG45095	1064	3R	25102553	25103617	25102568	0.00093984962406015
CG45099	2136	3R	22032150	22034286	22034185	0.000468164794007491
CG45100	1790	3R	5472810	5474600	5474488	0.000558659217877095
CG45101	4034	3L	11064991	11069025	11065169	0.000247892910262766
CG45105	7635	3R	15910372	15918007	15916605	0.000130975769482646
CG4511	1911	3R	10854501	10856412	10854857	0.000523286237571952
CG45116	437	3L	22699433	22699870	22699475	0.0022883295194508
CG45122	372	3R	13044157	13044529	13044207	0.00268817204301075
CG45154	760	X	21146281	21147041	21146954	0.00131578947368421
CG45186	121571	3L	2377655	2499226	2402724	8.22564591884578e-06
CG4520	1757	3R	15744654	15746411	15744789	0.000569151963574274
CG45218	490	3R	15290309	15290799	15290642	0.00204081632653061
CG4525	3224	3R	15774416	15777640	15774497	0.000310173697270471
CG45263	113289	3R	8364328	8477617	8443530	8.82698231955441e-06
CG45307	407	2L	8751715	8752122	8751966	0.00245700245700246
CG4537	451	2L	9890885	9891336	9890911	0.00221729490022173
CG4538	6317	3R	19897372	19903689	19902897	0.000158302991926547
CG45413	927	3L	6931023	6931950	6931893	0.00107874865156419
CG45428	515	3L	22836555	22837070	22837021	0.00194174757281553
CG4546	1902	3R	15846534	15848436	15846781	0.000525762355415352
CG45486	799	X	19909318	19910117	19909990	0.00125156445556946
CG45487	799	X	19914482	19915281	19915154	0.00125156445556946
CG45488	794	X	19919641	19920435	19920317	0.00125944584382872
CG45489	762	X	19928416	19929178	19929051	0.00131233595800525
CG45490	753	X	19933541	19934294	19934176	0.00132802124833997
CG45491	762	X	19938232	19938994	19938867	0.00131233595800525
CG45492	790	X	19943357	19944147	19944029	0.00126582278481013
CG45493	794	X	19948079	19948873	19948755	0.00125944584382872
CG45494	794	X	19952814	19953608	19953490	0.00125944584382872
CG4552	3095	2L	1129316	1132411	1129490	0.000323101777059774
CG4553	1279	3R	25475636	25476915	25476852	0.000781860828772478
CG4554	8730	2R	22483303	22492033	22483420	0.00011454753722795
CG45544	940	3R	29256485	29257425	29256665	0.00106382978723404
CG45545	290	3R	7552008	7552298	7552100	0.00344827586206897
CG45546	439	3R	29369338	29369777	29369358	0.00227790432801822
CG4557	3506	X	6844341	6847847	6844608	0.000285225328009127
CG4558	2114	X	6849770	6851884	6849988	0.000473036896877956
CG45603	520	X	12274635	12275155	12274725	0.00192307692307692
CG4562	10261	3R	19865417	19875678	19874420	9.74563882662509e-05
CG4563	1956	2R	24451084	24453040	24453004	0.000511247443762781
CG4565	920	3R	10852724	10853644	10852743	0.00108695652173913
CG45676	410	3R	11418885	11419295	11419090	0.0024390243902439
CG45690	278	2L	10658281	10658559	10658359	0.00359712230215827
CG45691	462	2L	17320250	17320712	17320529	0.00216450216450216
CG4570	1259	3R	10856807	10858066	10857019	0.00079428117553614
CG4572	1876	3R	19862517	19864393	19864169	0.000533049040511727
CG4576	4574	3R	15825747	15830321	15826098	0.000218627022299956
CG45764	1006	Y	3289209	3290215	3289356	0.00099403578528827
CG45765	874	Y	3293606	3294480	3293622	0.0011441647597254
CG45766	874	Y	3301827	3302701	3301843	0.0011441647597254
CG4577	6463	2L	1134693	1141156	1134860	0.000154726907009129
CG45770	723	Y	3349651	3350374	3349667	0.00138312586445367
CG45781	379080	2R	326768	705848	432341	2.63796560092856e-06
CG45782	434040	3L	25236940	25670980	25670848	2.30393512118699e-06
CG4580	2034	2L	16488148	16490182	16488204	0.000491642084562439
CG4582	1956	3R	25581223	25583179	25582963	0.000511247443762781
CG4585	2436	2R	23862962	23865398	23864347	0.000410509031198686
CG4586	2347	X	6969918	6972265	6970019	0.000426075841499787
CG4587	74089	2L	15644183	15718272	15714236	1.34972802980199e-05
CG4592	1227	2L	9921633	9922860	9921742	0.000814995925020375
CG4593	1122	X	7013887	7015009	7013978	0.00089126559714795
CG4594	1299	2L	9920160	9921459	9920375	0.000769822940723634
CG4596	2544	3R	10873038	10875582	10873193	0.000393081761006289
CG4597	566	3L	5129674	5130240	5129675	0.00176678445229682
CG4598	1502	2L	9918618	9920120	9918882	0.00066577896138482
CG46025	11741	2L	7754174	7765915	7756318	8.51716208159441e-05
CG46026	2146	3R	6306884	6309030	6306906	0.000465983224603914
CG4603	1799	3L	5133871	5135670	5134392	0.000555864369093941
CG46059	694	2L	19183093	19183787	19183334	0.00144092219020173
CG4607	3276	X	7069413	7072689	7069954	0.000305250305250305
CG4610	2098	2R	22492197	22494295	22492241	0.000476644423260248
CG4611	2303	3L	5136376	5138679	5136473	0.000434216239687364
CG4612	4215	2R	24521874	24526089	24525471	0.000237247924080664
CG46121	16237	3L	9597764	9614001	9603924	6.15877317238406e-05
CG4613	1930	3L	14519760	14521690	14521666	0.000518134715025907
CG4615	3722	X	7098578	7102300	7100521	0.000268672756582483
CG4617	1936	X	7102555	7104491	7104393	0.000516528925619835
CG4619	4195	2L	9938863	9943058	9938965	0.000238379022646007
CG46191	308	Y	3215547	3215855	3215854	0.00324675324675325
CG46192	401	Y	3252956	3253357	3253356	0.00249376558603491
CG46193	308	Y	3263180	3263488	3263181	0.00324675324675325
CG4622	22926	2R	24533374	24556300	24535323	4.36185989706011e-05
CG46244	124992	2L	19606569	19731561	19611043	8.0005120327701e-06
CG4627	1054	2R	13214706	13215760	13214969.5	0.00094876660341556
CG46270	287	3R	10428137	10428424	10428302	0.00348432055749129
CG46275	4614	X	20197319	20201933	20201835	0.000216731686172518
CG46276	4560	X	20205043	20209603	20209505	0.000219298245614035
CG46277	4521	X	20212738	20217259	20217161	0.0002211900022119
CG46280	4376	3R	13026283	13030659	13030050	0.000228519195612431
CG46281	1387	3R	13028920	13030307	13029753	0.000720980533525595
CG4629	19413	2L	1083091	1102504	1087861	5.15118734868387e-05
CG46298	1021	2R	10353368	10354389	10353517	0.000979431929480901
CG4630	3588	2R	13215659	13219247	13218144	0.000278706800445931
CG46301	56497	2L	14104090	14160587	14104655	1.77000548701701e-05
CG4631	2667	2L	16607370	16610037	16607491	0.000374953130858643
CG4645	2117	X	12909953	12912070	12910204	0.000472366556447804
CG4646	855	2R	13219396	13220251	13220195	0.00116959064327485
CG4650	1167	2L	14773814	14774981	14774975	0.000856898029134533
CG4653	1197	X	16704081	16705278	16704089	0.000835421888053467
CG4658	3036	2L	9957132	9960168	9957590	0.000329380764163373
CG4660	2664	X	6078708	6081372	6080495	0.000375375375375375
CG4661	2034	X	12855688	12857722	12857658	0.000491642084562439
CG4662	7092	3R	19847311	19854403	19847379	0.000141003948110547
CG4666	1714	X	6076072	6077786	6076950	0.00058343057176196
CG4669	2148	3L	5234483	5236631	5234628	0.000465549348230912
CG4670	3538	2R	13231758	13235296	13234896	0.000282645562464669
CG4676	1075	2R	13235980	13237055	13236016	0.000930232558139535
CG4678	15014	X	16696131	16711145	16707688	6.66045024643666e-05
CG4679	2212	2R	13237256	13239468	13239325	0.000452079566003617
CG4681	1580	2R	24578247	24579827	24579597	0.000632911392405063
CG4686	2373	3R	19864496	19866869	19864834	0.000421407501053519
CG4691	1157	2L	14760767	14761924	14760972	0.000864304235090752
CG4701	1317	2L	14765908	14767225	14766008	0.000759301442672741
CG4702	6618	3R	12121583	12128201	12123858	0.000151103052281656
CG4704	2209	3R	22844093	22846302	22845311	0.000452693526482571
CG4705	3652	2L	11091444	11095096	11091568	0.000273822562979189
CG4706	2565	3R	11137177	11139742	11137253	0.000389863547758285
CG4707	2428	2R	24604595	24607023	24606900	0.000411861614497529
CG4709	1851	2L	9954325	9956176	9954515	0.000540248514316586
CG4712	2830	2R	13248894	13251724	13251530	0.000353356890459364
CG4714	2485	2R	13251852	13254337	13254224	0.000402414486921529
CG4716	859	2R	13256587	13257446	13256684	0.00116414435389988
CG4721	2212	3R	22763960	22766172	22766101	0.000452079566003617
CG4723	2271	3R	22761440	22763711	22763690	0.000440334654337296
CG4725	2266	3R	22758810	22761076	22761070	0.000441306266548985
CG4729	4185	3L	16381772	16385957	16385453	0.0002389486260454
CG4730	1610	3R	25677072	25678682	25678536	0.00062111801242236
CG4733	8049	3R	19890689	19898738	19892750	0.000124239035905081
CG4734	1265	2R	13297202	13298467	13298466	0.000790513833992095
CG4741	4357	2R	24610801	24615158	24614909	0.000229515721826945
CG4743	1308	3R	25679242	25680550	25680485	0.000764525993883792
CG4744	4753	2R	13394615	13399368	13399326	0.000210393435724805
CG4747	5057	2L	10003832	10008889	10004048	0.000197745699031046
CG4751	5266	2L	11130737	11136003	11130866	0.000189897455374098
CG4752	4675	2R	22478379	22483054	22478432	0.000213903743315508
CG4753	2596	3L	16378974	16381570	16380635	0.000385208012326656
CG4757	2291	3R	11161207	11163498	11161230	0.000436490615451768
CG4763	1511	2R	23823357	23824868	23824867	0.000661813368630046
CG4766	3289	X	5997508	6000797	6000195	0.000304043782304652
CG4768	5623	X	16792119	16797742	16792555	0.000177841010136938
CG4770	2077	3R	19918507	19920584	19918533	0.000481463649494463
CG4781	1556	2R	24640683	24642239	24642211	0.0006426735218509
CG4783	464	3R	19948443	19948907	19948486	0.0021551724137931
CG4788	1398	2L	11179032	11180430	11179233	0.000715307582260372
CG4789	1070	X	16800930	16802000	16800961	0.000934579439252336
CG4793	2892	2L	15923395	15926287	15923411	0.000345781466113416
CG4797	6142	2R	23812185	23818327	23818063	0.000162813415825464
CG4806	2185	2R	24666158	24668343	24668300	0.00045766590389016
CG4810	2308	3R	12192703	12195011	12194951	0.000433275563258232
CG4813	1530	3R	22724884	22726414	22726268	0.00065359477124183
CG4815	1052	3R	27989699	27990751	27990562	0.000950570342205323
CG4820	1363	3R	11216535	11217898	11216614	0.000733675715333822
CG4822	4784	2L	116970	121754	120031	0.000209030100334448
CG4825	3734	3L	20522440	20526174	20525825	0.000267809319764328
CG4829	14795	X	16811699	16826494	16824442	6.75904021628929e-05
CG4830	2201	3R	12208159	12210360	12210304	0.000454338936846888
CG4835	3873	3L	5479790	5483663	5479851	0.000258197779499096
CG4836	4376	3R	20013872	20018248	20014232	0.000228519195612431
CG4839	11631	2L	10144776	10156407	10147086	8.59771300833978e-05
CG4842	1129	3L	16368389	16369518	16368458	0.000885739592559787
CG4847	2342	2R	17511513	17513855	17512459	0.000426985482493595
CG4848	5894	3R	12213792	12219686	12219603	0.000169664065151001
CG4849	3543	3R	27963415	27966958	27963689	0.000282246683601468
CG4853	3228	2R	17514217	17517445	17514739	0.000309789343246592
CG4854	1503	3R	20028058	20029561	20028156	0.000665335994677312
CG4858	1334	3L	20526576	20527910	20526655	0.000749625187406297
CG4860	1583	3R	12219881	12221464	12221449	0.000631711939355654
CG4866	804	2R	17518223	17519027	17518292	0.00124378109452736
CG4872	1443	X	16881347	16882790	16881456	0.000693000693000693
CG4880	1911	X	16886818	16888729	16886968	0.000523286237571952
CG4882	2110	2R	23880817	23882927	23882316	0.0004739336492891
CG4884	1889	3R	27957356	27959245	27958098	0.000529380624669137
CG4887	4580	2L	1173009	1177589	1173202	0.000218340611353712
CG4891	947	2L	16094997	16095944	16095037	0.00105596620908131
CG4892	904	2L	16133508	16134412	16133717	0.00110619469026549
CG4896	4764	2L	1177690	1182454	1177951	0.000209907640638119
CG4901	2578	2L	10211143	10213721	10211423	0.000387897595034911
CG4907	2976	3R	22707786	22710762	22710722	0.000336021505376344
CG4908	1790	2L	10222657	10224447	10223147	0.000558659217877095
CG4911	5536	3L	9067195	9072731	9072629	0.000180635838150289
CG4914	3609	3L	14674538	14678147	14677757	0.00027708506511499
